response_id,student_id,assessment_id,question_id,student_answer,is_correct,error_type,created_at
R000688,Student_015,ASM002,Q0030,incorrect_careless,False,careless,2025-08-26T00:00:00
R000689,Student_015,ASM002,Q0129,varies,True,,2025-08-26T00:00:00
R000690,Student_015,ASM002,Q0086,varies,True,,2025-08-26T00:00:00
R000691,Student_015,ASM002,Q0046,incorrect_arithmetic,False,arithmetic,2025-08-26T00:00:00
R000692,Student_015,ASM002,Q0080,incorrect_arithmetic,False,arithmetic,2025-08-26T00:00:00
R000693,Student_015,ASM002,Q0013,incorrect_simplification,False,simplification,2025-08-26T00:00:00
R000694,Student_015,ASM002,Q0015,incorrect_simplification,False,simplification,2025-08-26T00:00:00
R000695,Student_015,ASM002,Q0158,varies,True,,2025-08-26T00:00:00
R000696,Student_015,ASM002,Q0004,incorrect_simplification,False,simplification,2025-08-26T00:00:00
R000697,Student_015,ASM002,Q0007,varies,True,,2025-08-26T00:00:00
R000698,Student_015,ASM002,Q0026,varies,True,,2025-08-26T00:00:00
R000699,Student_015,ASM002,Q0177,varies,True,,2025-08-26T00:00:00
R000700,Student_015,ASM002,Q0065,varies,True,,2025-08-26T00:00:00
R000701,Student_016,ASM002,Q0024,varies,True,,2025-08-26T00:00:00
R000702,Student_016,ASM002,Q0079,incorrect_conceptual,False,conceptual,2025-08-26T00:00:00
R000703,Student_016,ASM002,Q0036,varies,True,,2025-08-26T00:00:00
R000704,Student_016,ASM002,Q0011,varies,True,,2025-08-26T00:00:00
R000705,Student_016,ASM002,Q0067,incorrect_decimal_placement,False,decimal_placement,2025-08-26T00:00:00
R000706,Student_016,ASM002,Q0003,varies,True,,2025-08-26T00:00:00
R000707,Student_016,ASM002,Q0139,varies,True,,2025-08-26T00:00:00
R000708,Student_016,ASM002,Q0030,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R000709,Student_016,ASM002,Q0129,varies,True,,2025-08-26T00:00:00
R000710,Student_016,ASM002,Q0086,varies,True,,2025-08-26T00:00:00
R000711,Student_016,ASM002,Q0046,incorrect_conceptual,False,conceptual,2025-08-26T00:00:00
R000712,Student_016,ASM002,Q0080,incorrect_careless,False,careless,2025-08-26T00:00:00
R000713,Student_016,ASM002,Q0013,incorrect_simplification,False,simplification,2025-08-26T00:00:00
R000714,Student_016,ASM002,Q0015,varies,True,,2025-08-26T00:00:00
R000715,Student_016,ASM002,Q0158,incorrect_arithmetic,False,arithmetic,2025-08-26T00:00:00
R000716,Student_016,ASM002,Q0004,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R000717,Student_016,ASM002,Q0007,incorrect_simplification,False,simplification,2025-08-26T00:00:00
R000718,Student_016,ASM002,Q0026,varies,True,,2025-08-26T00:00:00
R000719,Student_016,ASM002,Q0177,varies,True,,2025-08-26T00:00:00
R000720,Student_016,ASM002,Q0065,varies,True,,2025-08-26T00:00:00
R000721,Student_017,ASM002,Q0024,varies,True,,2025-08-26T00:00:00
R000722,Student_017,ASM002,Q0079,varies,True,,2025-08-26T00:00:00
R000723,Student_017,ASM002,Q0036,varies,True,,2025-08-26T00:00:00
R000724,Student_017,ASM002,Q0011,varies,True,,2025-08-26T00:00:00
R000725,Student_017,ASM002,Q0067,incorrect_decimal_placement,False,decimal_placement,2025-08-26T00:00:00
R000726,Student_017,ASM002,Q0003,varies,True,,2025-08-26T00:00:00
R000727,Student_017,ASM002,Q0139,incorrect_conceptual,False,conceptual,2025-08-26T00:00:00
R000728,Student_017,ASM002,Q0030,varies,True,,2025-08-26T00:00:00
R000729,Student_017,ASM002,Q0129,varies,True,,2025-08-26T00:00:00
R000730,Student_017,ASM002,Q0086,varies,True,,2025-08-26T00:00:00
R000731,Student_017,ASM002,Q0046,varies,True,,2025-08-26T00:00:00
R000732,Student_017,ASM002,Q0080,varies,True,,2025-08-26T00:00:00
R000733,Student_017,ASM002,Q0013,varies,True,,2025-08-26T00:00:00
R000734,Student_017,ASM002,Q0015,varies,True,,2025-08-26T00:00:00
R000735,Student_017,ASM002,Q0158,varies,True,,2025-08-26T00:00:00
R000736,Student_017,ASM002,Q0004,varies,True,,2025-08-26T00:00:00
R000737,Student_017,ASM002,Q0007,varies,True,,2025-08-26T00:00:00
R000738,Student_017,ASM002,Q0026,varies,True,,2025-08-26T00:00:00
R000739,Student_017,ASM002,Q0177,varies,True,,2025-08-26T00:00:00
R000740,Student_017,ASM002,Q0065,varies,True,,2025-08-26T00:00:00
R000741,Student_018,ASM002,Q0024,incorrect_arithmetic,False,arithmetic,2025-08-26T00:00:00
R000742,Student_018,ASM002,Q0079,varies,True,,2025-08-26T00:00:00
R000743,Student_018,ASM002,Q0036,varies,True,,2025-08-26T00:00:00
R000744,Student_018,ASM002,Q0011,varies,True,,2025-08-26T00:00:00
R000745,Student_018,ASM002,Q0067,varies,True,,2025-08-26T00:00:00
R000746,Student_018,ASM002,Q0003,varies,True,,2025-08-26T00:00:00
R000747,Student_018,ASM002,Q0139,varies,True,,2025-08-26T00:00:00
R000748,Student_018,ASM002,Q0030,incorrect_simplification,False,simplification,2025-08-26T00:00:00
R000749,Student_018,ASM002,Q0129,varies,True,,2025-08-26T00:00:00
R000750,Student_018,ASM002,Q0086,varies,True,,2025-08-26T00:00:00
R000751,Student_018,ASM002,Q0046,varies,True,,2025-08-26T00:00:00
R000752,Student_018,ASM002,Q0080,varies,True,,2025-08-26T00:00:00
R000753,Student_018,ASM002,Q0013,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R000754,Student_018,ASM002,Q0015,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R000755,Student_018,ASM002,Q0158,varies,True,,2025-08-26T00:00:00
R000756,Student_018,ASM002,Q0004,varies,True,,2025-08-26T00:00:00
R000757,Student_018,ASM002,Q0007,varies,True,,2025-08-26T00:00:00
R000758,Student_018,ASM002,Q0026,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R000759,Student_018,ASM002,Q0177,varies,True,,2025-08-26T00:00:00
R000760,Student_018,ASM002,Q0065,varies,True,,2025-08-26T00:00:00
R000761,Student_019,ASM002,Q0024,varies,True,,2025-08-26T00:00:00
R000762,Student_019,ASM002,Q0079,incorrect_sign_error,False,sign_error,2025-08-26T00:00:00
R000763,Student_019,ASM002,Q0036,varies,True,,2025-08-26T00:00:00
R000764,Student_019,ASM002,Q0011,varies,True,,2025-08-26T00:00:00
R000765,Student_019,ASM002,Q0067,varies,True,,2025-08-26T00:00:00
R000766,Student_019,ASM002,Q0003,varies,True,,2025-08-26T00:00:00
R000767,Student_019,ASM002,Q0139,varies,True,,2025-08-26T00:00:00
R000768,Student_019,ASM002,Q0030,varies,True,,2025-08-26T00:00:00
R000769,Student_019,ASM002,Q0129,varies,True,,2025-08-26T00:00:00
R000770,Student_019,ASM002,Q0086,varies,True,,2025-08-26T00:00:00
R000771,Student_019,ASM002,Q0046,varies,True,,2025-08-26T00:00:00
R000772,Student_019,ASM002,Q0080,incorrect_formula_selection,False,formula_selection,2025-08-26T00:00:00
R000773,Student_019,ASM002,Q0013,varies,True,,2025-08-26T00:00:00
R000774,Student_019,ASM002,Q0015,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R000775,Student_019,ASM002,Q0158,varies,True,,2025-08-26T00:00:00
R000776,Student_019,ASM002,Q0004,varies,True,,2025-08-26T00:00:00
R000777,Student_019,ASM002,Q0007,varies,True,,2025-08-26T00:00:00
R000778,Student_019,ASM002,Q0026,varies,True,,2025-08-26T00:00:00
R000779,Student_019,ASM002,Q0177,varies,True,,2025-08-26T00:00:00
R000780,Student_019,ASM002,Q0065,varies,True,,2025-08-26T00:00:00
R000781,Student_020,ASM002,Q0024,varies,True,,2025-08-26T00:00:00
R000782,Student_020,ASM002,Q0079,varies,True,,2025-08-26T00:00:00
R000783,Student_020,ASM002,Q0036,varies,True,,2025-08-26T00:00:00
R000784,Student_020,ASM002,Q0011,varies,True,,2025-08-26T00:00:00
R000785,Student_020,ASM002,Q0067,varies,True,,2025-08-26T00:00:00
R000786,Student_020,ASM002,Q0003,varies,True,,2025-08-26T00:00:00
R000787,Student_020,ASM002,Q0139,incorrect_conceptual,False,conceptual,2025-08-26T00:00:00
R000788,Student_020,ASM002,Q0030,varies,True,,2025-08-26T00:00:00
R000789,Student_020,ASM002,Q0129,incorrect_area_perimeter_confusion,False,area_perimeter_confusion,2025-08-26T00:00:00
R000790,Student_020,ASM002,Q0086,varies,True,,2025-08-26T00:00:00
R000791,Student_020,ASM002,Q0046,varies,True,,2025-08-26T00:00:00
R000792,Student_020,ASM002,Q0080,varies,True,,2025-08-26T00:00:00
R000793,Student_020,ASM002,Q0013,incorrect_simplification,False,simplification,2025-08-26T00:00:00
R000794,Student_020,ASM002,Q0015,varies,True,,2025-08-26T00:00:00
R000795,Student_020,ASM002,Q0158,varies,True,,2025-08-26T00:00:00
R000796,Student_020,ASM002,Q0004,varies,True,,2025-08-26T00:00:00
R000797,Student_020,ASM002,Q0007,varies,True,,2025-08-26T00:00:00
R000798,Student_020,ASM002,Q0026,incorrect_careless,False,careless,2025-08-26T00:00:00
R000799,Student_020,ASM002,Q0177,varies,True,,2025-08-26T00:00:00
R000800,Student_020,ASM002,Q0065,varies,True,,2025-08-26T00:00:00
R000801,Student_001,ASM003,Q0039,varies,True,,2025-09-16T00:00:00
R000802,Student_001,ASM003,Q0004,varies,True,,2025-09-16T00:00:00
R000803,Student_001,ASM003,Q0165,varies,True,,2025-09-16T00:00:00
R000804,Student_001,ASM003,Q0071,varies,True,,2025-09-16T00:00:00
R000805,Student_001,ASM003,Q0041,varies,True,,2025-09-16T00:00:00
R000806,Student_001,ASM003,Q0093,incorrect_conceptual,False,conceptual,2025-09-16T00:00:00
R000807,Student_001,ASM003,Q0007,varies,True,,2025-09-16T00:00:00
R000808,Student_001,ASM003,Q0052,varies,True,,2025-09-16T00:00:00
R000809,Student_001,ASM003,Q0099,varies,True,,2025-09-16T00:00:00
R000810,Student_001,ASM003,Q0078,varies,True,,2025-09-16T00:00:00
R000811,Student_001,ASM003,Q0175,varies,True,,2025-09-16T00:00:00
R000812,Student_001,ASM003,Q0174,varies,True,,2025-09-16T00:00:00
R000813,Student_001,ASM003,Q0103,varies,True,,2025-09-16T00:00:00
R000814,Student_001,ASM003,Q0026,varies,True,,2025-09-16T00:00:00
R000815,Student_001,ASM003,Q0059,varies,True,,2025-09-16T00:00:00
R000816,Student_001,ASM003,Q0181,varies,True,,2025-09-16T00:00:00
R000817,Student_001,ASM003,Q0005,varies,True,,2025-09-16T00:00:00
R000818,Student_001,ASM003,Q0119,varies,True,,2025-09-16T00:00:00
R000819,Student_001,ASM003,Q0183,varies,True,,2025-09-16T00:00:00
R000820,Student_001,ASM003,Q0083,incorrect_arithmetic,False,arithmetic,2025-09-16T00:00:00
R000821,Student_002,ASM003,Q0039,incorrect_arithmetic,False,arithmetic,2025-09-16T00:00:00
R000822,Student_002,ASM003,Q0004,varies,True,,2025-09-16T00:00:00
R000823,Student_002,ASM003,Q0165,incorrect_arithmetic,False,arithmetic,2025-09-16T00:00:00
R000824,Student_002,ASM003,Q0071,varies,True,,2025-09-16T00:00:00
R000825,Student_002,ASM003,Q0041,varies,True,,2025-09-16T00:00:00
R000826,Student_002,ASM003,Q0093,varies,True,,2025-09-16T00:00:00
R000827,Student_002,ASM003,Q0007,varies,True,,2025-09-16T00:00:00
R000828,Student_002,ASM003,Q0052,varies,True,,2025-09-16T00:00:00
R000829,Student_002,ASM003,Q0099,varies,True,,2025-09-16T00:00:00
R000830,Student_002,ASM003,Q0078,varies,True,,2025-09-16T00:00:00
R000831,Student_002,ASM003,Q0175,varies,True,,2025-09-16T00:00:00
R000832,Student_002,ASM003,Q0174,varies,True,,2025-09-16T00:00:00
R000833,Student_002,ASM003,Q0103,incorrect_sign_error,False,sign_error,2025-09-16T00:00:00
R000834,Student_002,ASM003,Q0026,incorrect_denominator_handling,False,denominator_handling,2025-09-16T00:00:00
R000835,Student_002,ASM003,Q0059,incorrect_arithmetic,False,arithmetic,2025-09-16T00:00:00
R000836,Student_002,ASM003,Q0181,varies,True,,2025-09-16T00:00:00
R000837,Student_002,ASM003,Q0005,varies,True,,2025-09-16T00:00:00
R000838,Student_002,ASM003,Q0119,incorrect_conceptual,False,conceptual,2025-09-16T00:00:00
R000839,Student_002,ASM003,Q0183,varies,True,,2025-09-16T00:00:00
R000840,Student_002,ASM003,Q0083,varies,True,,2025-09-16T00:00:00
R000841,Student_003,ASM003,Q0039,incorrect_arithmetic,False,arithmetic,2025-09-16T00:00:00
R000842,Student_003,ASM003,Q0004,varies,True,,2025-09-16T00:00:00
R000843,Student_003,ASM003,Q0165,varies,True,,2025-09-16T00:00:00
R000844,Student_003,ASM003,Q0071,varies,True,,2025-09-16T00:00:00
R000845,Student_003,ASM003,Q0041,incorrect_careless,False,careless,2025-09-16T00:00:00
R000846,Student_003,ASM003,Q0093,incorrect_arithmetic,False,arithmetic,2025-09-16T00:00:00
R000847,Student_003,ASM003,Q0007,varies,True,,2025-09-16T00:00:00
R000848,Student_003,ASM003,Q0052,varies,True,,2025-09-16T00:00:00
R000849,Student_003,ASM003,Q0099,varies,True,,2025-09-16T00:00:00
R000850,Student_003,ASM003,Q0078,varies,True,,2025-09-16T00:00:00
R000851,Student_003,ASM003,Q0175,varies,True,,2025-09-16T00:00:00
R000852,Student_003,ASM003,Q0174,varies,True,,2025-09-16T00:00:00
R000853,Student_003,ASM003,Q0103,varies,True,,2025-09-16T00:00:00
R000854,Student_003,ASM003,Q0026,varies,True,,2025-09-16T00:00:00
R000855,Student_003,ASM003,Q0059,varies,True,,2025-09-16T00:00:00
R000856,Student_003,ASM003,Q0181,varies,True,,2025-09-16T00:00:00
R000857,Student_003,ASM003,Q0005,varies,True,,2025-09-16T00:00:00
R000858,Student_003,ASM003,Q0119,varies,True,,2025-09-16T00:00:00
R000859,Student_003,ASM003,Q0183,varies,True,,2025-09-16T00:00:00
R000860,Student_003,ASM003,Q0083,varies,True,,2025-09-16T00:00:00
R000861,Student_004,ASM003,Q0039,varies,True,,2025-09-16T00:00:00
R000862,Student_004,ASM003,Q0004,incorrect_denominator_handling,False,denominator_handling,2025-09-16T00:00:00
R000863,Student_004,ASM003,Q0165,incorrect_unit_conversion,False,unit_conversion,2025-09-16T00:00:00
R000864,Student_004,ASM003,Q0071,varies,True,,2025-09-16T00:00:00
R000865,Student_004,ASM003,Q0041,incorrect_denominator_handling,False,denominator_handling,2025-09-16T00:00:00
R000866,Student_004,ASM003,Q0093,incorrect_arithmetic,False,arithmetic,2025-09-16T00:00:00
R000867,Student_004,ASM003,Q0007,incorrect_denominator_handling,False,denominator_handling,2025-09-16T00:00:00
R000868,Student_004,ASM003,Q0052,varies,True,,2025-09-16T00:00:00
R000869,Student_004,ASM003,Q0099,incorrect_arithmetic,False,arithmetic,2025-09-16T00:00:00
R000870,Student_004,ASM003,Q0078,varies,True,,2025-09-16T00:00:00
R000871,Student_004,ASM003,Q0175,incorrect_arithmetic,False,arithmetic,2025-09-16T00:00:00
R000872,Student_004,ASM003,Q0174,varies,True,,2025-09-16T00:00:00
R000873,Student_004,ASM003,Q0103,varies,True,,2025-09-16T00:00:00
R000874,Student_004,ASM003,Q0026,incorrect_arithmetic,False,arithmetic,2025-09-16T00:00:00
R000875,Student_004,ASM003,Q0059,incorrect_careless,False,careless,2025-09-16T00:00:00
R000876,Student_004,ASM003,Q0181,incorrect_arithmetic,False,arithmetic,2025-09-16T00:00:00
R000877,Student_004,ASM003,Q0005,varies,True,,2025-09-16T00:00:00
R000878,Student_004,ASM003,Q0119,varies,True,,2025-09-16T00:00:00
R000879,Student_004,ASM003,Q0183,varies,True,,2025-09-16T00:00:00
R000880,Student_004,ASM003,Q0083,incorrect_conceptual,False,conceptual,2025-09-16T00:00:00
R000881,Student_005,ASM003,Q0039,varies,True,,2025-09-16T00:00:00
R000882,Student_005,ASM003,Q0004,varies,True,,2025-09-16T00:00:00
R000883,Student_005,ASM003,Q0165,varies,True,,2025-09-16T00:00:00
R000884,Student_005,ASM003,Q0071,varies,True,,2025-09-16T00:00:00
R000885,Student_005,ASM003,Q0041,varies,True,,2025-09-16T00:00:00
R000886,Student_005,ASM003,Q0093,varies,True,,2025-09-16T00:00:00
R000887,Student_005,ASM003,Q0007,varies,True,,2025-09-16T00:00:00
R000888,Student_005,ASM003,Q0052,varies,True,,2025-09-16T00:00:00
R000889,Student_005,ASM003,Q0099,varies,True,,2025-09-16T00:00:00
R000890,Student_005,ASM003,Q0078,varies,True,,2025-09-16T00:00:00
R000891,Student_005,ASM003,Q0175,varies,True,,2025-09-16T00:00:00
R000892,Student_005,ASM003,Q0174,varies,True,,2025-09-16T00:00:00
R000893,Student_005,ASM003,Q0103,varies,True,,2025-09-16T00:00:00
R000894,Student_005,ASM003,Q0026,varies,True,,2025-09-16T00:00:00
R000895,Student_005,ASM003,Q0059,varies,True,,2025-09-16T00:00:00
R000896,Student_005,ASM003,Q0181,varies,True,,2025-09-16T00:00:00
R000897,Student_005,ASM003,Q0005,varies,True,,2025-09-16T00:00:00
R000898,Student_005,ASM003,Q0119,varies,True,,2025-09-16T00:00:00
R000899,Student_005,ASM003,Q0183,varies,True,,2025-09-16T00:00:00
R000900,Student_005,ASM003,Q0083,varies,True,,2025-09-16T00:00:00
R000901,Student_006,ASM003,Q0039,incorrect_simplification,False,simplification,2025-09-16T00:00:00
R000902,Student_006,ASM003,Q0004,incorrect_arithmetic,False,arithmetic,2025-09-16T00:00:00
R000903,Student_006,ASM003,Q0165,varies,True,,2025-09-16T00:00:00
R000904,Student_006,ASM003,Q0071,varies,True,,2025-09-16T00:00:00
R000905,Student_006,ASM003,Q0041,varies,True,,2025-09-16T00:00:00
R000906,Student_006,ASM003,Q0093,varies,True,,2025-09-16T00:00:00
R000907,Student_006,ASM003,Q0007,incorrect_denominator_handling,False,denominator_handling,2025-09-16T00:00:00
R000908,Student_006,ASM003,Q0052,incorrect_arithmetic,False,arithmetic,2025-09-16T00:00:00
R000909,Student_006,ASM003,Q0099,incorrect_formula_selection,False,formula_selection,2025-09-16T00:00:00
R000910,Student_006,ASM003,Q0078,varies,True,,2025-09-16T00:00:00
R000911,Student_006,ASM003,Q0175,varies,True,,2025-09-16T00:00:00
R000912,Student_006,ASM003,Q0174,varies,True,,2025-09-16T00:00:00
R000913,Student_006,ASM003,Q0103,varies,True,,2025-09-16T00:00:00
R000914,Student_006,ASM003,Q0026,incorrect_arithmetic,False,arithmetic,2025-09-16T00:00:00
R000915,Student_006,ASM003,Q0059,varies,True,,2025-09-16T00:00:00
R000916,Student_006,ASM003,Q0181,varies,True,,2025-09-16T00:00:00
R000917,Student_006,ASM003,Q0005,varies,True,,2025-09-16T00:00:00
R000918,Student_006,ASM003,Q0119,varies,True,,2025-09-16T00:00:00
R000919,Student_006,ASM003,Q0183,varies,True,,2025-09-16T00:00:00
R000920,Student_006,ASM003,Q0083,varies,True,,2025-09-16T00:00:00
R000921,Student_007,ASM003,Q0039,varies,True,,2025-09-16T00:00:00
R000922,Student_007,ASM003,Q0004,varies,True,,2025-09-16T00:00:00
R000923,Student_007,ASM003,Q0165,varies,True,,2025-09-16T00:00:00
R000924,Student_007,ASM003,Q0071,varies,True,,2025-09-16T00:00:00
R000925,Student_007,ASM003,Q0041,varies,True,,2025-09-16T00:00:00
R000926,Student_007,ASM003,Q0093,incorrect_sign_error,False,sign_error,2025-09-16T00:00:00
R000927,Student_007,ASM003,Q0007,varies,True,,2025-09-16T00:00:00
R000928,Student_007,ASM003,Q0052,varies,True,,2025-09-16T00:00:00
R000929,Student_007,ASM003,Q0099,varies,True,,2025-09-16T00:00:00
R000930,Student_007,ASM003,Q0078,incorrect_arithmetic,False,arithmetic,2025-09-16T00:00:00
R000931,Student_007,ASM003,Q0175,incorrect_conceptual,False,conceptual,2025-09-16T00:00:00
R000932,Student_007,ASM003,Q0174,varies,True,,2025-09-16T00:00:00
R000933,Student_007,ASM003,Q0103,varies,True,,2025-09-16T00:00:00
R000934,Student_007,ASM003,Q0026,varies,True,,2025-09-16T00:00:00
R000935,Student_007,ASM003,Q0059,varies,True,,2025-09-16T00:00:00
R000936,Student_007,ASM003,Q0181,varies,True,,2025-09-16T00:00:00
R000937,Student_007,ASM003,Q0005,varies,True,,2025-09-16T00:00:00
R000938,Student_007,ASM003,Q0119,varies,True,,2025-09-16T00:00:00
R000939,Student_007,ASM003,Q0183,incorrect_conceptual,False,conceptual,2025-09-16T00:00:00
R000940,Student_007,ASM003,Q0083,incorrect_careless,False,careless,2025-09-16T00:00:00
R000941,Student_008,ASM003,Q0039,incorrect_arithmetic,False,arithmetic,2025-09-16T00:00:00
R000942,Student_008,ASM003,Q0004,varies,True,,2025-09-16T00:00:00
R000943,Student_008,ASM003,Q0165,varies,True,,2025-09-16T00:00:00
R000944,Student_008,ASM003,Q0071,incorrect_arithmetic,False,arithmetic,2025-09-16T00:00:00
R000945,Student_008,ASM003,Q0041,varies,True,,2025-09-16T00:00:00
R000946,Student_008,ASM003,Q0093,varies,True,,2025-09-16T00:00:00
R000947,Student_008,ASM003,Q0007,incorrect_simplification,False,simplification,2025-09-16T00:00:00
R000948,Student_008,ASM003,Q0052,varies,True,,2025-09-16T00:00:00
R000949,Student_008,ASM003,Q0099,incorrect_arithmetic,False,arithmetic,2025-09-16T00:00:00
R000950,Student_008,ASM003,Q0078,varies,True,,2025-09-16T00:00:00
R000951,Student_008,ASM003,Q0175,incorrect_careless,False,careless,2025-09-16T00:00:00
R000952,Student_008,ASM003,Q0174,varies,True,,2025-09-16T00:00:00
R000953,Student_008,ASM003,Q0103,incorrect_sign_error,False,sign_error,2025-09-16T00:00:00
R000954,Student_008,ASM003,Q0026,incorrect_arithmetic,False,arithmetic,2025-09-16T00:00:00
R000955,Student_008,ASM003,Q0059,incorrect_careless,False,careless,2025-09-16T00:00:00
R000956,Student_008,ASM003,Q0181,varies,True,,2025-09-16T00:00:00
R000957,Student_008,ASM003,Q0005,varies,True,,2025-09-16T00:00:00
R000958,Student_008,ASM003,Q0119,varies,True,,2025-09-16T00:00:00
R000959,Student_008,ASM003,Q0183,incorrect_careless,False,careless,2025-09-16T00:00:00
R000960,Student_008,ASM003,Q0083,incorrect_conceptual,False,conceptual,2025-09-16T00:00:00
R000961,Student_009,ASM003,Q0039,incorrect_arithmetic,False,arithmetic,2025-09-16T00:00:00
R000962,Student_009,ASM003,Q0004,varies,True,,2025-09-16T00:00:00
R000963,Student_009,ASM003,Q0165,varies,True,,2025-09-16T00:00:00
R000964,Student_009,ASM003,Q0071,varies,True,,2025-09-16T00:00:00
R000965,Student_009,ASM003,Q0041,varies,True,,2025-09-16T00:00:00
R000966,Student_009,ASM003,Q0093,varies,True,,2025-09-16T00:00:00
R000967,Student_009,ASM003,Q0007,varies,True,,2025-09-16T00:00:00
R000968,Student_009,ASM003,Q0052,varies,True,,2025-09-16T00:00:00
R000969,Student_009,ASM003,Q0099,incorrect_arithmetic,False,arithmetic,2025-09-16T00:00:00
R000970,Student_009,ASM003,Q0078,varies,True,,2025-09-16T00:00:00
R000971,Student_009,ASM003,Q0175,varies,True,,2025-09-16T00:00:00
R000972,Student_009,ASM003,Q0174,incorrect_arithmetic,False,arithmetic,2025-09-16T00:00:00
R000973,Student_009,ASM003,Q0103,varies,True,,2025-09-16T00:00:00
R000974,Student_009,ASM003,Q0026,incorrect_careless,False,careless,2025-09-16T00:00:00
R000975,Student_009,ASM003,Q0059,incorrect_decimal_placement,False,decimal_placement,2025-09-16T00:00:00
R000976,Student_009,ASM003,Q0181,varies,True,,2025-09-16T00:00:00
R000977,Student_009,ASM003,Q0005,varies,True,,2025-09-16T00:00:00
R000978,Student_009,ASM003,Q0119,varies,True,,2025-09-16T00:00:00
R000979,Student_009,ASM003,Q0183,varies,True,,2025-09-16T00:00:00
R000980,Student_009,ASM003,Q0083,incorrect_arithmetic,False,arithmetic,2025-09-16T00:00:00
R000981,Student_010,ASM003,Q0039,incorrect_conceptual,False,conceptual,2025-09-16T00:00:00
R000982,Student_010,ASM003,Q0004,incorrect_denominator_handling,False,denominator_handling,2025-09-16T00:00:00
R000983,Student_010,ASM003,Q0165,incorrect_arithmetic,False,arithmetic,2025-09-16T00:00:00
R000984,Student_010,ASM003,Q0071,varies,True,,2025-09-16T00:00:00
R000985,Student_010,ASM003,Q0041,varies,True,,2025-09-16T00:00:00
R000986,Student_010,ASM003,Q0093,incorrect_arithmetic,False,arithmetic,2025-09-16T00:00:00
R000987,Student_010,ASM003,Q0007,incorrect_arithmetic,False,arithmetic,2025-09-16T00:00:00
R000988,Student_010,ASM003,Q0052,varies,True,,2025-09-16T00:00:00
R000989,Student_010,ASM003,Q0099,varies,True,,2025-09-16T00:00:00
R000990,Student_010,ASM003,Q0078,varies,True,,2025-09-16T00:00:00
R000991,Student_010,ASM003,Q0175,varies,True,,2025-09-16T00:00:00
R000992,Student_010,ASM003,Q0174,varies,True,,2025-09-16T00:00:00
R000993,Student_010,ASM003,Q0103,incorrect_sign_error,False,sign_error,2025-09-16T00:00:00
R000994,Student_010,ASM003,Q0026,varies,True,,2025-09-16T00:00:00
R000995,Student_010,ASM003,Q0059,varies,True,,2025-09-16T00:00:00
R000996,Student_010,ASM003,Q0181,varies,True,,2025-09-16T00:00:00
R000997,Student_010,ASM003,Q0005,varies,True,,2025-09-16T00:00:00
R000998,Student_010,ASM003,Q0119,incorrect_conceptual,False,conceptual,2025-09-16T00:00:00
R000999,Student_010,ASM003,Q0183,varies,True,,2025-09-16T00:00:00
R001000,Student_010,ASM003,Q0083,incorrect_conceptual,False,conceptual,2025-09-16T00:00:00
R001001,Student_011,ASM003,Q0039,varies,True,,2025-09-16T00:00:00
R001002,Student_011,ASM003,Q0004,varies,True,,2025-09-16T00:00:00
R001003,Student_011,ASM003,Q0165,varies,True,,2025-09-16T00:00:00
R001004,Student_011,ASM003,Q0071,varies,True,,2025-09-16T00:00:00
R001005,Student_011,ASM003,Q0041,varies,True,,2025-09-16T00:00:00
R001006,Student_011,ASM003,Q0093,varies,True,,2025-09-16T00:00:00
R001007,Student_011,ASM003,Q0007,varies,True,,2025-09-16T00:00:00
R001008,Student_011,ASM003,Q0052,incorrect_conceptual,False,conceptual,2025-09-16T00:00:00
R001009,Student_011,ASM003,Q0099,varies,True,,2025-09-16T00:00:00
R001010,Student_011,ASM003,Q0078,varies,True,,2025-09-16T00:00:00
R001011,Student_011,ASM003,Q0175,varies,True,,2025-09-16T00:00:00
R001012,Student_011,ASM003,Q0174,varies,True,,2025-09-16T00:00:00
R001013,Student_011,ASM003,Q0103,varies,True,,2025-09-16T00:00:00
R001014,Student_011,ASM003,Q0026,varies,True,,2025-09-16T00:00:00
R001015,Student_011,ASM003,Q0059,varies,True,,2025-09-16T00:00:00
R001016,Student_011,ASM003,Q0181,incorrect_conceptual,False,conceptual,2025-09-16T00:00:00
R001017,Student_011,ASM003,Q0005,varies,True,,2025-09-16T00:00:00
R001018,Student_011,ASM003,Q0119,varies,True,,2025-09-16T00:00:00
R001019,Student_011,ASM003,Q0183,varies,True,,2025-09-16T00:00:00
R001020,Student_011,ASM003,Q0083,varies,True,,2025-09-16T00:00:00
R001021,Student_012,ASM003,Q0039,incorrect_simplification,False,simplification,2025-09-16T00:00:00
R001022,Student_012,ASM003,Q0004,incorrect_arithmetic,False,arithmetic,2025-09-16T00:00:00
R001023,Student_012,ASM003,Q0165,incorrect_arithmetic,False,arithmetic,2025-09-16T00:00:00
R001024,Student_012,ASM003,Q0071,varies,True,,2025-09-16T00:00:00
R001025,Student_012,ASM003,Q0041,incorrect_conceptual,False,conceptual,2025-09-16T00:00:00
