response_id,student_id,assessment_id,question_id,student_answer,is_correct,error_type,created_at
R003429,Student_022,ASM004,Q0120,varies,True,,2025-10-07T00:00:00
R003430,Student_022,ASM004,Q0113,varies,True,,2025-10-07T00:00:00
R003431,Student_022,ASM004,Q0103,varies,True,,2025-10-07T00:00:00
R003432,Student_022,ASM004,Q0181,varies,True,,2025-10-07T00:00:00
R003433,Student_022,ASM004,Q0035,incorrect_simplification,False,simplification,2025-10-07T00:00:00
R003434,Student_022,ASM004,Q0109,varies,True,,2025-10-07T00:00:00
R003435,Student_022,ASM004,Q0085,varies,True,,2025-10-07T00:00:00
R003436,Student_022,ASM004,Q0093,incorrect_conceptual,False,conceptual,2025-10-07T00:00:00
R003437,Student_022,ASM004,Q0121,incorrect_careless,False,careless,2025-10-07T00:00:00
R003438,Student_022,ASM004,Q0049,incorrect_arithmetic,False,arithmetic,2025-10-07T00:00:00
R003439,Student_022,ASM004,Q0077,varies,True,,2025-10-07T00:00:00
R003440,Student_022,ASM004,Q0062,incorrect_decimal_placement,False,decimal_placement,2025-10-07T00:00:00
R003441,Student_023,ASM004,Q0034,varies,True,,2025-10-07T00:00:00
R003442,Student_023,ASM004,Q0083,varies,True,,2025-10-07T00:00:00
R003443,Student_023,ASM004,Q0167,varies,True,,2025-10-07T00:00:00
R003444,Student_023,ASM004,Q0142,varies,True,,2025-10-07T00:00:00
R003445,Student_023,ASM004,Q0048,varies,True,,2025-10-07T00:00:00
R003446,Student_023,ASM004,Q0012,varies,True,,2025-10-07T00:00:00
R003447,Student_023,ASM004,Q0002,varies,True,,2025-10-07T00:00:00
R003448,Student_023,ASM004,Q0129,varies,True,,2025-10-07T00:00:00
R003449,Student_023,ASM004,Q0120,varies,True,,2025-10-07T00:00:00
R003450,Student_023,ASM004,Q0113,varies,True,,2025-10-07T00:00:00
R003451,Student_023,ASM004,Q0103,varies,True,,2025-10-07T00:00:00
R003452,Student_023,ASM004,Q0181,varies,True,,2025-10-07T00:00:00
R003453,Student_023,ASM004,Q0035,varies,True,,2025-10-07T00:00:00
R003454,Student_023,ASM004,Q0109,varies,True,,2025-10-07T00:00:00
R003455,Student_023,ASM004,Q0085,varies,True,,2025-10-07T00:00:00
R003456,Student_023,ASM004,Q0093,varies,True,,2025-10-07T00:00:00
R003457,Student_023,ASM004,Q0121,varies,True,,2025-10-07T00:00:00
R003458,Student_023,ASM004,Q0049,varies,True,,2025-10-07T00:00:00
R003459,Student_023,ASM004,Q0077,varies,True,,2025-10-07T00:00:00
R003460,Student_023,ASM004,Q0062,varies,True,,2025-10-07T00:00:00
R003461,Student_024,ASM004,Q0034,varies,True,,2025-10-07T00:00:00
R003462,Student_024,ASM004,Q0083,varies,True,,2025-10-07T00:00:00
R003463,Student_024,ASM004,Q0167,varies,True,,2025-10-07T00:00:00
R003464,Student_024,ASM004,Q0142,varies,True,,2025-10-07T00:00:00
R003465,Student_024,ASM004,Q0048,incorrect_arithmetic,False,arithmetic,2025-10-07T00:00:00
R003466,Student_024,ASM004,Q0012,varies,True,,2025-10-07T00:00:00
R003467,Student_024,ASM004,Q0002,varies,True,,2025-10-07T00:00:00
R003468,Student_024,ASM004,Q0129,varies,True,,2025-10-07T00:00:00
R003469,Student_024,ASM004,Q0120,varies,True,,2025-10-07T00:00:00
R003470,Student_024,ASM004,Q0113,varies,True,,2025-10-07T00:00:00
R003471,Student_024,ASM004,Q0103,varies,True,,2025-10-07T00:00:00
R003472,Student_024,ASM004,Q0181,incorrect_careless,False,careless,2025-10-07T00:00:00
R003473,Student_024,ASM004,Q0035,varies,True,,2025-10-07T00:00:00
R003474,Student_024,ASM004,Q0109,varies,True,,2025-10-07T00:00:00
R003475,Student_024,ASM004,Q0085,varies,True,,2025-10-07T00:00:00
R003476,Student_024,ASM004,Q0093,varies,True,,2025-10-07T00:00:00
R003477,Student_024,ASM004,Q0121,varies,True,,2025-10-07T00:00:00
R003478,Student_024,ASM004,Q0049,varies,True,,2025-10-07T00:00:00
R003479,Student_024,ASM004,Q0077,varies,True,,2025-10-07T00:00:00
R003480,Student_024,ASM004,Q0062,incorrect_careless,False,careless,2025-10-07T00:00:00
R003481,Student_025,ASM004,Q0034,varies,True,,2025-10-07T00:00:00
R003482,Student_025,ASM004,Q0083,incorrect_conceptual,False,conceptual,2025-10-07T00:00:00
R003483,Student_025,ASM004,Q0167,varies,True,,2025-10-07T00:00:00
R003484,Student_025,ASM004,Q0142,varies,True,,2025-10-07T00:00:00
R003485,Student_025,ASM004,Q0048,varies,True,,2025-10-07T00:00:00
R003486,Student_025,ASM004,Q0012,varies,True,,2025-10-07T00:00:00
R003487,Student_025,ASM004,Q0002,varies,True,,2025-10-07T00:00:00
R003488,Student_025,ASM004,Q0129,varies,True,,2025-10-07T00:00:00
R003489,Student_025,ASM004,Q0120,varies,True,,2025-10-07T00:00:00
R003490,Student_025,ASM004,Q0113,varies,True,,2025-10-07T00:00:00
R003491,Student_025,ASM004,Q0103,varies,True,,2025-10-07T00:00:00
R003492,Student_025,ASM004,Q0181,varies,True,,2025-10-07T00:00:00
R003493,Student_025,ASM004,Q0035,varies,True,,2025-10-07T00:00:00
R003494,Student_025,ASM004,Q0109,incorrect_careless,False,careless,2025-10-07T00:00:00
R003495,Student_025,ASM004,Q0085,varies,True,,2025-10-07T00:00:00
R003496,Student_025,ASM004,Q0093,incorrect_formula_selection,False,formula_selection,2025-10-07T00:00:00
R003497,Student_025,ASM004,Q0121,varies,True,,2025-10-07T00:00:00
R003498,Student_025,ASM004,Q0049,varies,True,,2025-10-07T00:00:00
R003499,Student_025,ASM004,Q0077,varies,True,,2025-10-07T00:00:00
R003500,Student_025,ASM004,Q0062,incorrect_careless,False,careless,2025-10-07T00:00:00
R003501,Student_026,ASM004,Q0034,incorrect_conceptual,False,conceptual,2025-10-07T00:00:00
R003502,Student_026,ASM004,Q0083,incorrect_conceptual,False,conceptual,2025-10-07T00:00:00
R003503,Student_026,ASM004,Q0167,varies,True,,2025-10-07T00:00:00
R003504,Student_026,ASM004,Q0142,varies,True,,2025-10-07T00:00:00
R003505,Student_026,ASM004,Q0048,varies,True,,2025-10-07T00:00:00
R003506,Student_026,ASM004,Q0012,incorrect_denominator_handling,False,denominator_handling,2025-10-07T00:00:00
R003507,Student_026,ASM004,Q0002,varies,True,,2025-10-07T00:00:00
R003508,Student_026,ASM004,Q0129,varies,True,,2025-10-07T00:00:00
R003509,Student_026,ASM004,Q0120,incorrect_careless,False,careless,2025-10-07T00:00:00
R003510,Student_026,ASM004,Q0113,incorrect_arithmetic,False,arithmetic,2025-10-07T00:00:00
R003511,Student_026,ASM004,Q0103,varies,True,,2025-10-07T00:00:00
R003512,Student_026,ASM004,Q0181,varies,True,,2025-10-07T00:00:00
R003513,Student_026,ASM004,Q0035,varies,True,,2025-10-07T00:00:00
R003514,Student_026,ASM004,Q0109,varies,True,,2025-10-07T00:00:00
R003515,Student_026,ASM004,Q0085,varies,True,,2025-10-07T00:00:00
R003516,Student_026,ASM004,Q0093,varies,True,,2025-10-07T00:00:00
R003517,Student_026,ASM004,Q0121,varies,True,,2025-10-07T00:00:00
R003518,Student_026,ASM004,Q0049,varies,True,,2025-10-07T00:00:00
R003519,Student_026,ASM004,Q0077,varies,True,,2025-10-07T00:00:00
R003520,Student_026,ASM004,Q0062,varies,True,,2025-10-07T00:00:00
R003521,Student_027,ASM004,Q0034,varies,True,,2025-10-07T00:00:00
R003522,Student_027,ASM004,Q0083,varies,True,,2025-10-07T00:00:00
R003523,Student_027,ASM004,Q0167,varies,True,,2025-10-07T00:00:00
R003524,Student_027,ASM004,Q0142,varies,True,,2025-10-07T00:00:00
R003525,Student_027,ASM004,Q0048,varies,True,,2025-10-07T00:00:00
R003526,Student_027,ASM004,Q0012,varies,True,,2025-10-07T00:00:00
R003527,Student_027,ASM004,Q0002,varies,True,,2025-10-07T00:00:00
R003528,Student_027,ASM004,Q0129,incorrect_unit_conversion,False,unit_conversion,2025-10-07T00:00:00
R003529,Student_027,ASM004,Q0120,varies,True,,2025-10-07T00:00:00
R003530,Student_027,ASM004,Q0113,varies,True,,2025-10-07T00:00:00
R003531,Student_027,ASM004,Q0103,varies,True,,2025-10-07T00:00:00
R003532,Student_027,ASM004,Q0181,varies,True,,2025-10-07T00:00:00
R003533,Student_027,ASM004,Q0035,incorrect_arithmetic,False,arithmetic,2025-10-07T00:00:00
R003534,Student_027,ASM004,Q0109,varies,True,,2025-10-07T00:00:00
R003535,Student_027,ASM004,Q0085,varies,True,,2025-10-07T00:00:00
R003536,Student_027,ASM004,Q0093,incorrect_conceptual,False,conceptual,2025-10-07T00:00:00
R003537,Student_027,ASM004,Q0121,incorrect_conceptual,False,conceptual,2025-10-07T00:00:00
R003538,Student_027,ASM004,Q0049,varies,True,,2025-10-07T00:00:00
R003539,Student_027,ASM004,Q0077,varies,True,,2025-10-07T00:00:00
R003540,Student_027,ASM004,Q0062,varies,True,,2025-10-07T00:00:00
R003541,Student_028,ASM004,Q0034,varies,True,,2025-10-07T00:00:00
R003542,Student_028,ASM004,Q0083,incorrect_careless,False,careless,2025-10-07T00:00:00
R003543,Student_028,ASM004,Q0167,incorrect_unit_conversion,False,unit_conversion,2025-10-07T00:00:00
R003544,Student_028,ASM004,Q0142,varies,True,,2025-10-07T00:00:00
R003545,Student_028,ASM004,Q0048,varies,True,,2025-10-07T00:00:00
R003546,Student_028,ASM004,Q0012,varies,True,,2025-10-07T00:00:00
R003547,Student_028,ASM004,Q0002,varies,True,,2025-10-07T00:00:00
R003548,Student_028,ASM004,Q0129,varies,True,,2025-10-07T00:00:00
R003549,Student_028,ASM004,Q0120,incorrect_conceptual,False,conceptual,2025-10-07T00:00:00
R003550,Student_028,ASM004,Q0113,incorrect_conceptual,False,conceptual,2025-10-07T00:00:00
R003551,Student_028,ASM004,Q0103,varies,True,,2025-10-07T00:00:00
R003552,Student_028,ASM004,Q0181,varies,True,,2025-10-07T00:00:00
R003553,Student_028,ASM004,Q0035,incorrect_conceptual,False,conceptual,2025-10-07T00:00:00
R003554,Student_028,ASM004,Q0109,varies,True,,2025-10-07T00:00:00
R003555,Student_028,ASM004,Q0085,varies,True,,2025-10-07T00:00:00
R003556,Student_028,ASM004,Q0093,incorrect_conceptual,False,conceptual,2025-10-07T00:00:00
R003557,Student_028,ASM004,Q0121,incorrect_conceptual,False,conceptual,2025-10-07T00:00:00
R003558,Student_028,ASM004,Q0049,varies,True,,2025-10-07T00:00:00
R003559,Student_028,ASM004,Q0077,incorrect_conceptual,False,conceptual,2025-10-07T00:00:00
R003560,Student_028,ASM004,Q0062,varies,True,,2025-10-07T00:00:00
R003561,Student_029,ASM004,Q0034,varies,True,,2025-10-07T00:00:00
R003562,Student_029,ASM004,Q0083,varies,True,,2025-10-07T00:00:00
R003563,Student_029,ASM004,Q0167,varies,True,,2025-10-07T00:00:00
R003564,Student_029,ASM004,Q0142,varies,True,,2025-10-07T00:00:00
R003565,Student_029,ASM004,Q0048,varies,True,,2025-10-07T00:00:00
R003566,Student_029,ASM004,Q0012,varies,True,,2025-10-07T00:00:00
R003567,Student_029,ASM004,Q0002,incorrect_simplification,False,simplification,2025-10-07T00:00:00
R003568,Student_029,ASM004,Q0129,varies,True,,2025-10-07T00:00:00
R003569,Student_029,ASM004,Q0120,varies,True,,2025-10-07T00:00:00
R003570,Student_029,ASM004,Q0113,varies,True,,2025-10-07T00:00:00
R003571,Student_029,ASM004,Q0103,varies,True,,2025-10-07T00:00:00
R003572,Student_029,ASM004,Q0181,incorrect_conceptual,False,conceptual,2025-10-07T00:00:00
R003573,Student_029,ASM004,Q0035,varies,True,,2025-10-07T00:00:00
R003574,Student_029,ASM004,Q0109,varies,True,,2025-10-07T00:00:00
R003575,Student_029,ASM004,Q0085,varies,True,,2025-10-07T00:00:00
R003576,Student_029,ASM004,Q0093,varies,True,,2025-10-07T00:00:00
R003577,Student_029,ASM004,Q0121,varies,True,,2025-10-07T00:00:00
R003578,Student_029,ASM004,Q0049,varies,True,,2025-10-07T00:00:00
R003579,Student_029,ASM004,Q0077,varies,True,,2025-10-07T00:00:00
R003580,Student_029,ASM004,Q0062,varies,True,,2025-10-07T00:00:00
R003581,Student_030,ASM004,Q0034,incorrect_denominator_handling,False,denominator_handling,2025-10-07T00:00:00
R003582,Student_030,ASM004,Q0083,varies,True,,2025-10-07T00:00:00
R003583,Student_030,ASM004,Q0167,varies,True,,2025-10-07T00:00:00
R003584,Student_030,ASM004,Q0142,varies,True,,2025-10-07T00:00:00
R003585,Student_030,ASM004,Q0048,varies,True,,2025-10-07T00:00:00
R003586,Student_030,ASM004,Q0012,varies,True,,2025-10-07T00:00:00
R003587,Student_030,ASM004,Q0002,varies,True,,2025-10-07T00:00:00
R003588,Student_030,ASM004,Q0129,varies,True,,2025-10-07T00:00:00
R003589,Student_030,ASM004,Q0120,varies,True,,2025-10-07T00:00:00
R003590,Student_030,ASM004,Q0113,varies,True,,2025-10-07T00:00:00
R003591,Student_030,ASM004,Q0103,varies,True,,2025-10-07T00:00:00
R003592,Student_030,ASM004,Q0181,varies,True,,2025-10-07T00:00:00
R003593,Student_030,ASM004,Q0035,varies,True,,2025-10-07T00:00:00
R003594,Student_030,ASM004,Q0109,varies,True,,2025-10-07T00:00:00
R003595,Student_030,ASM004,Q0085,varies,True,,2025-10-07T00:00:00
R003596,Student_030,ASM004,Q0093,varies,True,,2025-10-07T00:00:00
R003597,Student_030,ASM004,Q0121,varies,True,,2025-10-07T00:00:00
R003598,Student_030,ASM004,Q0049,varies,True,,2025-10-07T00:00:00
R003599,Student_030,ASM004,Q0077,incorrect_conceptual,False,conceptual,2025-10-07T00:00:00
R003600,Student_030,ASM004,Q0062,varies,True,,2025-10-07T00:00:00
R003601,Student_031,ASM004,Q0034,varies,True,,2025-10-07T00:00:00
R003602,Student_031,ASM004,Q0083,varies,True,,2025-10-07T00:00:00
R003603,Student_031,ASM004,Q0167,varies,True,,2025-10-07T00:00:00
R003604,Student_031,ASM004,Q0142,varies,True,,2025-10-07T00:00:00
R003605,Student_031,ASM004,Q0048,incorrect_conceptual,False,conceptual,2025-10-07T00:00:00
R003606,Student_031,ASM004,Q0012,varies,True,,2025-10-07T00:00:00
R003607,Student_031,ASM004,Q0002,varies,True,,2025-10-07T00:00:00
R003608,Student_031,ASM004,Q0129,varies,True,,2025-10-07T00:00:00
R003609,Student_031,ASM004,Q0120,varies,True,,2025-10-07T00:00:00
R003610,Student_031,ASM004,Q0113,varies,True,,2025-10-07T00:00:00
R003611,Student_031,ASM004,Q0103,varies,True,,2025-10-07T00:00:00
R003612,Student_031,ASM004,Q0181,varies,True,,2025-10-07T00:00:00
R003613,Student_031,ASM004,Q0035,incorrect_arithmetic,False,arithmetic,2025-10-07T00:00:00
R003614,Student_031,ASM004,Q0109,varies,True,,2025-10-07T00:00:00
R003615,Student_031,ASM004,Q0085,varies,True,,2025-10-07T00:00:00
R003616,Student_031,ASM004,Q0093,incorrect_formula_selection,False,formula_selection,2025-10-07T00:00:00
R003617,Student_031,ASM004,Q0121,varies,True,,2025-10-07T00:00:00
R003618,Student_031,ASM004,Q0049,varies,True,,2025-10-07T00:00:00
R003619,Student_031,ASM004,Q0077,varies,True,,2025-10-07T00:00:00
R003620,Student_031,ASM004,Q0062,varies,True,,2025-10-07T00:00:00
R003621,Student_032,ASM004,Q0034,varies,True,,2025-10-07T00:00:00
R003622,Student_032,ASM004,Q0083,varies,True,,2025-10-07T00:00:00
R003623,Student_032,ASM004,Q0167,varies,True,,2025-10-07T00:00:00
R003624,Student_032,ASM004,Q0142,varies,True,,2025-10-07T00:00:00
R003625,Student_032,ASM004,Q0048,varies,True,,2025-10-07T00:00:00
R003626,Student_032,ASM004,Q0012,varies,True,,2025-10-07T00:00:00
R003627,Student_032,ASM004,Q0002,varies,True,,2025-10-07T00:00:00
R003628,Student_032,ASM004,Q0129,varies,True,,2025-10-07T00:00:00
R003629,Student_032,ASM004,Q0120,incorrect_conceptual,False,conceptual,2025-10-07T00:00:00
R003630,Student_032,ASM004,Q0113,incorrect_conceptual,False,conceptual,2025-10-07T00:00:00
R003631,Student_032,ASM004,Q0103,varies,True,,2025-10-07T00:00:00
R003632,Student_032,ASM004,Q0181,varies,True,,2025-10-07T00:00:00
R003633,Student_032,ASM004,Q0035,varies,True,,2025-10-07T00:00:00
R003634,Student_032,ASM004,Q0109,incorrect_careless,False,careless,2025-10-07T00:00:00
R003635,Student_032,ASM004,Q0085,varies,True,,2025-10-07T00:00:00
R003636,Student_032,ASM004,Q0093,varies,True,,2025-10-07T00:00:00
R003637,Student_032,ASM004,Q0121,varies,True,,2025-10-07T00:00:00
R003638,Student_032,ASM004,Q0049,incorrect_arithmetic,False,arithmetic,2025-10-07T00:00:00
R003639,Student_032,ASM004,Q0077,incorrect_careless,False,careless,2025-10-07T00:00:00
R003640,Student_032,ASM004,Q0062,incorrect_careless,False,careless,2025-10-07T00:00:00
R003641,Student_033,ASM004,Q0034,incorrect_arithmetic,False,arithmetic,2025-10-07T00:00:00
R003642,Student_033,ASM004,Q0083,incorrect_conceptual,False,conceptual,2025-10-07T00:00:00
R003643,Student_033,ASM004,Q0167,varies,True,,2025-10-07T00:00:00
R003644,Student_033,ASM004,Q0142,varies,True,,2025-10-07T00:00:00
R003645,Student_033,ASM004,Q0048,varies,True,,2025-10-07T00:00:00
R003646,Student_033,ASM004,Q0012,incorrect_simplification,False,simplification,2025-10-07T00:00:00
R003647,Student_033,ASM004,Q0002,incorrect_denominator_handling,False,denominator_handling,2025-10-07T00:00:00
R003648,Student_033,ASM004,Q0129,varies,True,,2025-10-07T00:00:00
R003649,Student_033,ASM004,Q0120,incorrect_conceptual,False,conceptual,2025-10-07T00:00:00
R003650,Student_033,ASM004,Q0113,varies,True,,2025-10-07T00:00:00
R003651,Student_033,ASM004,Q0103,varies,True,,2025-10-07T00:00:00
R003652,Student_033,ASM004,Q0181,varies,True,,2025-10-07T00:00:00
R003653,Student_033,ASM004,Q0035,varies,True,,2025-10-07T00:00:00
R003654,Student_033,ASM004,Q0109,varies,True,,2025-10-07T00:00:00
R003655,Student_033,ASM004,Q0085,varies,True,,2025-10-07T00:00:00
R003656,Student_033,ASM004,Q0093,varies,True,,2025-10-07T00:00:00
R003657,Student_033,ASM004,Q0121,incorrect_careless,False,careless,2025-10-07T00:00:00
R003658,Student_033,ASM004,Q0049,varies,True,,2025-10-07T00:00:00
R003659,Student_033,ASM004,Q0077,varies,True,,2025-10-07T00:00:00
R003660,Student_033,ASM004,Q0062,varies,True,,2025-10-07T00:00:00
R003661,Student_034,ASM004,Q0034,varies,True,,2025-10-07T00:00:00
R003662,Student_034,ASM004,Q0083,incorrect_conceptual,False,conceptual,2025-10-07T00:00:00
R003663,Student_034,ASM004,Q0167,varies,True,,2025-10-07T00:00:00
R003664,Student_034,ASM004,Q0142,incorrect_conceptual,False,conceptual,2025-10-07T00:00:00
R003665,Student_034,ASM004,Q0048,varies,True,,2025-10-07T00:00:00
R003666,Student_034,ASM004,Q0012,varies,True,,2025-10-07T00:00:00
R003667,Student_034,ASM004,Q0002,varies,True,,2025-10-07T00:00:00
R003668,Student_034,ASM004,Q0129,varies,True,,2025-10-07T00:00:00
R003669,Student_034,ASM004,Q0120,varies,True,,2025-10-07T00:00:00
R003670,Student_034,ASM004,Q0113,incorrect_arithmetic,False,arithmetic,2025-10-07T00:00:00
R003671,Student_034,ASM004,Q0103,incorrect_conceptual,False,conceptual,2025-10-07T00:00:00
R003672,Student_034,ASM004,Q0181,varies,True,,2025-10-07T00:00:00
R003673,Student_034,ASM004,Q0035,varies,True,,2025-10-07T00:00:00
R003674,Student_034,ASM004,Q0109,varies,True,,2025-10-07T00:00:00
R003675,Student_034,ASM004,Q0085,incorrect_conceptual,False,conceptual,2025-10-07T00:00:00
R003676,Student_034,ASM004,Q0093,varies,True,,2025-10-07T00:00:00
R003677,Student_034,ASM004,Q0121,varies,True,,2025-10-07T00:00:00
R003678,Student_034,ASM004,Q0049,varies,True,,2025-10-07T00:00:00
R003679,Student_034,ASM004,Q0077,varies,True,,2025-10-07T00:00:00
R003680,Student_034,ASM004,Q0062,incorrect_decimal_placement,False,decimal_placement,2025-10-07T00:00:00
R003681,Student_035,ASM004,Q0034,varies,True,,2025-10-07T00:00:00
R003682,Student_035,ASM004,Q0083,varies,True,,2025-10-07T00:00:00
R003683,Student_035,ASM004,Q0167,varies,True,,2025-10-07T00:00:00
R003684,Student_035,ASM004,Q0142,varies,True,,2025-10-07T00:00:00
R003685,Student_035,ASM004,Q0048,varies,True,,2025-10-07T00:00:00
R003686,Student_035,ASM004,Q0012,varies,True,,2025-10-07T00:00:00
R003687,Student_035,ASM004,Q0002,varies,True,,2025-10-07T00:00:00
R003688,Student_035,ASM004,Q0129,incorrect_arithmetic,False,arithmetic,2025-10-07T00:00:00
R003689,Student_035,ASM004,Q0120,varies,True,,2025-10-07T00:00:00
R003690,Student_035,ASM004,Q0113,varies,True,,2025-10-07T00:00:00
R003691,Student_035,ASM004,Q0103,varies,True,,2025-10-07T00:00:00
R003692,Student_035,ASM004,Q0181,varies,True,,2025-10-07T00:00:00
R003693,Student_035,ASM004,Q0035,varies,True,,2025-10-07T00:00:00
R003694,Student_035,ASM004,Q0109,varies,True,,2025-10-07T00:00:00
R003695,Student_035,ASM004,Q0085,incorrect_arithmetic,False,arithmetic,2025-10-07T00:00:00
R003696,Student_035,ASM004,Q0093,incorrect_conceptual,False,conceptual,2025-10-07T00:00:00
R003697,Student_035,ASM004,Q0121,varies,True,,2025-10-07T00:00:00
R003698,Student_035,ASM004,Q0049,varies,True,,2025-10-07T00:00:00
R003699,Student_035,ASM004,Q0077,varies,True,,2025-10-07T00:00:00
R003700,Student_035,ASM004,Q0062,incorrect_arithmetic,False,arithmetic,2025-10-07T00:00:00
R003701,Student_036,ASM004,Q0034,varies,True,,2025-10-07T00:00:00
R003702,Student_036,ASM004,Q0083,varies,True,,2025-10-07T00:00:00
R003703,Student_036,ASM004,Q0167,varies,True,,2025-10-07T00:00:00
R003704,Student_036,ASM004,Q0142,varies,True,,2025-10-07T00:00:00
R003705,Student_036,ASM004,Q0048,varies,True,,2025-10-07T00:00:00
R003706,Student_036,ASM004,Q0012,varies,True,,2025-10-07T00:00:00
R003707,Student_036,ASM004,Q0002,varies,True,,2025-10-07T00:00:00
R003708,Student_036,ASM004,Q0129,varies,True,,2025-10-07T00:00:00
R003709,Student_036,ASM004,Q0120,varies,True,,2025-10-07T00:00:00
R003710,Student_036,ASM004,Q0113,varies,True,,2025-10-07T00:00:00
R003711,Student_036,ASM004,Q0103,varies,True,,2025-10-07T00:00:00
R003712,Student_036,ASM004,Q0181,incorrect_conceptual,False,conceptual,2025-10-07T00:00:00
R003713,Student_036,ASM004,Q0035,varies,True,,2025-10-07T00:00:00
R003714,Student_036,ASM004,Q0109,varies,True,,2025-10-07T00:00:00
R003715,Student_036,ASM004,Q0085,varies,True,,2025-10-07T00:00:00
R003716,Student_036,ASM004,Q0093,varies,True,,2025-10-07T00:00:00
R003717,Student_036,ASM004,Q0121,varies,True,,2025-10-07T00:00:00
R003718,Student_036,ASM004,Q0049,varies,True,,2025-10-07T00:00:00
R003719,Student_036,ASM004,Q0077,varies,True,,2025-10-07T00:00:00
R003720,Student_036,ASM004,Q0062,varies,True,,2025-10-07T00:00:00
R003721,Student_037,ASM004,Q0034,varies,True,,2025-10-07T00:00:00
R003722,Student_037,ASM004,Q0083,incorrect_formula_selection,False,formula_selection,2025-10-07T00:00:00
R003723,Student_037,ASM004,Q0167,varies,True,,2025-10-07T00:00:00
R003724,Student_037,ASM004,Q0142,varies,True,,2025-10-07T00:00:00
R003725,Student_037,ASM004,Q0048,varies,True,,2025-10-07T00:00:00
R003726,Student_037,ASM004,Q0012,varies,True,,2025-10-07T00:00:00
R003727,Student_037,ASM004,Q0002,varies,True,,2025-10-07T00:00:00
R003728,Student_037,ASM004,Q0129,varies,True,,2025-10-07T00:00:00
R003729,Student_037,ASM004,Q0120,varies,True,,2025-10-07T00:00:00
R003730,Student_037,ASM004,Q0113,varies,True,,2025-10-07T00:00:00
R003731,Student_037,ASM004,Q0103,varies,True,,2025-10-07T00:00:00
R003732,Student_037,ASM004,Q0181,varies,True,,2025-10-07T00:00:00
R003733,Student_037,ASM004,Q0035,varies,True,,2025-10-07T00:00:00
R003734,Student_037,ASM004,Q0109,incorrect_careless,False,careless,2025-10-07T00:00:00
R003735,Student_037,ASM004,Q0085,incorrect_formula_selection,False,formula_selection,2025-10-07T00:00:00
R003736,Student_037,ASM004,Q0093,incorrect_sign_error,False,sign_error,2025-10-07T00:00:00
R003737,Student_037,ASM004,Q0121,varies,True,,2025-10-07T00:00:00
R003738,Student_037,ASM004,Q0049,varies,True,,2025-10-07T00:00:00
R003739,Student_037,ASM004,Q0077,varies,True,,2025-10-07T00:00:00
R003740,Student_037,ASM004,Q0062,varies,True,,2025-10-07T00:00:00
R003741,Student_038,ASM004,Q0034,incorrect_arithmetic,False,arithmetic,2025-10-07T00:00:00
R003742,Student_038,ASM004,Q0083,varies,True,,2025-10-07T00:00:00
R003743,Student_038,ASM004,Q0167,varies,True,,2025-10-07T00:00:00
R003744,Student_038,ASM004,Q0142,varies,True,,2025-10-07T00:00:00
R003745,Student_038,ASM004,Q0048,varies,True,,2025-10-07T00:00:00
R003746,Student_038,ASM004,Q0012,varies,True,,2025-10-07T00:00:00
R003747,Student_038,ASM004,Q0002,varies,True,,2025-10-07T00:00:00
R003748,Student_038,ASM004,Q0129,incorrect_area_perimeter_confusion,False,area_perimeter_confusion,2025-10-07T00:00:00
R003749,Student_038,ASM004,Q0120,varies,True,,2025-10-07T00:00:00
R003750,Student_038,ASM004,Q0113,varies,True,,2025-10-07T00:00:00
R003751,Student_038,ASM004,Q0103,incorrect_careless,False,careless,2025-10-07T00:00:00
R003752,Student_038,ASM004,Q0181,varies,True,,2025-10-07T00:00:00
R003753,Student_038,ASM004,Q0035,varies,True,,2025-10-07T00:00:00
R003754,Student_038,ASM004,Q0109,varies,True,,2025-10-07T00:00:00
R003755,Student_038,ASM004,Q0085,varies,True,,2025-10-07T00:00:00
R003756,Student_038,ASM004,Q0093,varies,True,,2025-10-07T00:00:00
R003757,Student_038,ASM004,Q0121,varies,True,,2025-10-07T00:00:00
R003758,Student_038,ASM004,Q0049,varies,True,,2025-10-07T00:00:00
R003759,Student_038,ASM004,Q0077,incorrect_arithmetic,False,arithmetic,2025-10-07T00:00:00
R003760,Student_038,ASM004,Q0062,varies,True,,2025-10-07T00:00:00
R003761,Student_039,ASM004,Q0034,varies,True,,2025-10-07T00:00:00
R003762,Student_039,ASM004,Q0083,varies,True,,2025-10-07T00:00:00
R003763,Student_039,ASM004,Q0167,varies,True,,2025-10-07T00:00:00
R003764,Student_039,ASM004,Q0142,varies,True,,2025-10-07T00:00:00
R003765,Student_039,ASM004,Q0048,incorrect_arithmetic,False,arithmetic,2025-10-07T00:00:00
R003766,Student_039,ASM004,Q0012,varies,True,,2025-10-07T00:00:00
R003767,Student_039,ASM004,Q0002,varies,True,,2025-10-07T00:00:00
R003768,Student_039,ASM004,Q0129,varies,True,,2025-10-07T00:00:00
R003769,Student_039,ASM004,Q0120,varies,True,,2025-10-07T00:00:00
R003770,Student_039,ASM004,Q0113,varies,True,,2025-10-07T00:00:00
R003771,Student_039,ASM004,Q0103,varies,True,,2025-10-07T00:00:00
R003772,Student_039,ASM004,Q0181,varies,True,,2025-10-07T00:00:00
R003773,Student_039,ASM004,Q0035,varies,True,,2025-10-07T00:00:00
R003774,Student_039,ASM004,Q0109,varies,True,,2025-10-07T00:00:00
R003775,Student_039,ASM004,Q0085,varies,True,,2025-10-07T00:00:00
